ccode;year;state;Attribute;Value
461;2014;"""togo""";ASEF;0
461;2014;"""togo""";AU;1
461;2014;"""togo""";BENELUX;0
461;2014;"""togo""";CARICOM;0
461;2014;"""togo""";CBSS;0
461;2014;"""togo""";COE;0
461;2014;"""togo""";CSTO;0
461;2014;"""togo""";EAC;0
461;2014;"""togo""";EAPC;0
461;2014;"""togo""";EIP;0
461;2014;"""togo""";EU;0
461;2014;"""togo""";GCC;0
461;2014;"""togo""";IADefB;0
461;2014;"""togo""";ICivDO;1
461;2014;"""togo""";LATIN;0
461;2014;"""togo""";LOAS;0
461;2014;"""togo""";MFO;0
461;2014;"""togo""";NATO;0
461;2014;"""togo""";NCM;0
461;2014;"""togo""";NordC;0
461;2014;"""togo""";OAS;0
461;2014;"""togo""";OECS;0
461;2014;"""togo""";OIC;1
461;2014;"""togo""";OSCE;0
461;2014;"""togo""";PAP;1
461;2014;"""togo""";PIF;0
461;2014;"""togo""";RECSA;0
461;2014;"""togo""";SAARC;0
461;2014;"""togo""";SACU;0
461;2014;"""togo""";SIECA;0
461;2014;"""togo""";SPC;0
471;2014;"""cameroon""";ACS;0
471;2014;"""cameroon""";AMU;0
471;2014;"""cameroon""";ANZUS;0
471;2014;"""cameroon""";ASEAN;0
471;2014;"""cameroon""";ASECNA;-9
471;2014;"""cameroon""";ASEF;0
471;2014;"""cameroon""";AU;1
471;2014;"""cameroon""";BENELUX;0
471;2014;"""cameroon""";CARICOM;0
471;2014;"""cameroon""";CBSS;0
471;2014;"""cameroon""";COE;0
471;2014;"""cameroon""";CSTO;0
471;2014;"""cameroon""";EAC;0
471;2014;"""cameroon""";EAPC;0
471;2014;"""cameroon""";EIP;0
471;2014;"""cameroon""";EU;0
471;2014;"""cameroon""";GCC;0
471;2014;"""cameroon""";IADefB;0
471;2014;"""cameroon""";ICivDO;1
471;2014;"""cameroon""";LATIN;0
471;2014;"""cameroon""";LOAS;0
471;2014;"""cameroon""";MFO;0
471;2014;"""cameroon""";NATO;0
471;2014;"""cameroon""";NCM;0
471;2014;"""cameroon""";NordC;0
471;2014;"""cameroon""";OAS;0
471;2014;"""cameroon""";OECS;0
471;2014;"""cameroon""";OIC;1
471;2014;"""cameroon""";OSCE;0
471;2014;"""cameroon""";PAP;1
471;2014;"""cameroon""";PIF;0
471;2014;"""cameroon""";RECSA;0
471;2014;"""cameroon""";SAARC;0
471;2014;"""cameroon""";SACU;0
471;2014;"""cameroon""";SIECA;0
471;2014;"""cameroon""";SPC;0
475;2014;"""nigeria""";ACS;0
475;2014;"""nigeria""";AMU;0
475;2014;"""nigeria""";ANZUS;0
475;2014;"""nigeria""";ASEAN;0
475;2014;"""nigeria""";ASECNA;-9
475;2014;"""nigeria""";ASEF;0
475;2014;"""nigeria""";AU;1
475;2014;"""nigeria""";BENELUX;0
475;2014;"""nigeria""";CARICOM;0
475;2014;"""nigeria""";CBSS;0
475;2014;"""nigeria""";COE;0
475;2014;"""nigeria""";CSTO;0
475;2014;"""nigeria""";EAC;0
475;2014;"""nigeria""";EAPC;0
475;2014;"""nigeria""";EIP;0
475;2014;"""nigeria""";EU;0
475;2014;"""nigeria""";GCC;0
475;2014;"""nigeria""";IADefB;0
475;2014;"""nigeria""";ICivDO;1
475;2014;"""nigeria""";LATIN;0
475;2014;"""nigeria""";LOAS;0
475;2014;"""nigeria""";MFO;0
475;2014;"""nigeria""";NATO;0
475;2014;"""nigeria""";NCM;0
475;2014;"""nigeria""";NordC;0
475;2014;"""nigeria""";OAS;0
475;2014;"""nigeria""";OECS;0
475;2014;"""nigeria""";OIC;1
475;2014;"""nigeria""";OSCE;0
475;2014;"""nigeria""";PAP;1
475;2014;"""nigeria""";PIF;0
475;2014;"""nigeria""";RECSA;0
475;2014;"""nigeria""";SAARC;0
475;2014;"""nigeria""";SACU;0
475;2014;"""nigeria""";SIECA;0
475;2014;"""nigeria""";SPC;0
481;2014;"""gabon""";ACS;0
481;2014;"""gabon""";AMU;0
481;2014;"""gabon""";ANZUS;0
481;2014;"""gabon""";ASEAN;0
481;2014;"""gabon""";ASECNA;-9
481;2014;"""gabon""";ASEF;0
481;2014;"""gabon""";AU;1
481;2014;"""gabon""";BENELUX;0
481;2014;"""gabon""";CARICOM;0
481;2014;"""gabon""";CBSS;0
481;2014;"""gabon""";COE;0
481;2014;"""gabon""";CSTO;0
481;2014;"""gabon""";EAC;0
481;2014;"""gabon""";EAPC;0
481;2014;"""gabon""";EIP;0
481;2014;"""gabon""";EU;0
481;2014;"""gabon""";GCC;0
481;2014;"""gabon""";IADefB;0
481;2014;"""gabon""";ICivDO;1
481;2014;"""gabon""";LATIN;0
481;2014;"""gabon""";LOAS;0
481;2014;"""gabon""";MFO;0
481;2014;"""gabon""";NATO;0
481;2014;"""gabon""";NCM;0
481;2014;"""gabon""";NordC;0
481;2014;"""gabon""";OAS;0
481;2014;"""gabon""";OECS;0
481;2014;"""gabon""";OIC;1
481;2014;"""gabon""";OSCE;0
481;2014;"""gabon""";PAP;1
481;2014;"""gabon""";PIF;0
481;2014;"""gabon""";RECSA;0
481;2014;"""gabon""";SAARC;0
481;2014;"""gabon""";SACU;0
481;2014;"""gabon""";SIECA;0
481;2014;"""gabon""";SPC;0
482;2014;"""car""";ACS;0
482;2014;"""car""";AMU;0
482;2014;"""car""";ANZUS;0
482;2014;"""car""";ASEAN;0
482;2014;"""car""";ASECNA;-9
482;2014;"""car""";ASEF;0
482;2014;"""car""";AU;1
482;2014;"""car""";BENELUX;0
482;2014;"""car""";CARICOM;0
482;2014;"""car""";CBSS;0
482;2014;"""car""";COE;0
482;2014;"""car""";CSTO;0
482;2014;"""car""";EAC;0
482;2014;"""car""";EAPC;0
482;2014;"""car""";EIP;0
482;2014;"""car""";EU;0
482;2014;"""car""";GCC;0
482;2014;"""car""";IADefB;0
482;2014;"""car""";ICivDO;1
482;2014;"""car""";LATIN;0
482;2014;"""car""";LOAS;0
482;2014;"""car""";MFO;0
482;2014;"""car""";NATO;0
482;2014;"""car""";NCM;0
482;2014;"""car""";NordC;0
482;2014;"""car""";OAS;0
482;2014;"""car""";OECS;0
482;2014;"""car""";OIC;0
482;2014;"""car""";OSCE;0
482;2014;"""car""";PAP;1
482;2014;"""car""";PIF;0
482;2014;"""car""";RECSA;1
482;2014;"""car""";SAARC;0
482;2014;"""car""";SACU;0
482;2014;"""car""";SIECA;0
482;2014;"""car""";SPC;0
483;2014;"""chad""";ACS;0
483;2014;"""chad""";AMU;0
483;2014;"""chad""";ANZUS;0
483;2014;"""chad""";ASEAN;0
483;2014;"""chad""";ASECNA;-9
483;2014;"""chad""";ASEF;0
483;2014;"""chad""";AU;1
483;2014;"""chad""";BENELUX;0
483;2014;"""chad""";CARICOM;0
483;2014;"""chad""";CBSS;0
483;2014;"""chad""";COE;0
483;2014;"""chad""";CSTO;0
483;2014;"""chad""";EAC;0
483;2014;"""chad""";EAPC;0
483;2014;"""chad""";EIP;0
483;2014;"""chad""";EU;0
483;2014;"""chad""";GCC;0
483;2014;"""chad""";IADefB;0
483;2014;"""chad""";ICivDO;1
483;2014;"""chad""";LATIN;0
483;2014;"""chad""";LOAS;0
483;2014;"""chad""";MFO;0
483;2014;"""chad""";NATO;0
483;2014;"""chad""";NCM;0
483;2014;"""chad""";NordC;0
483;2014;"""chad""";OAS;0
483;2014;"""chad""";OECS;0
483;2014;"""chad""";OIC;1
483;2014;"""chad""";OSCE;0
483;2014;"""chad""";PAP;1
483;2014;"""chad""";PIF;0
483;2014;"""chad""";RECSA;0
483;2014;"""chad""";SAARC;0
483;2014;"""chad""";SACU;0
483;2014;"""chad""";SIECA;0
483;2014;"""chad""";SPC;0
484;2014;"""congobrazz""";ACS;0
484;2014;"""congobrazz""";AMU;0
484;2014;"""congobrazz""";ANZUS;0
484;2014;"""congobrazz""";ASEAN;0
484;2014;"""congobrazz""";ASECNA;-9
484;2014;"""congobrazz""";ASEF;0
484;2014;"""congobrazz""";AU;1
484;2014;"""congobrazz""";BENELUX;0
484;2014;"""congobrazz""";CARICOM;0
484;2014;"""congobrazz""";CBSS;0
484;2014;"""congobrazz""";COE;0
484;2014;"""congobrazz""";CSTO;0
484;2014;"""congobrazz""";EAC;0
484;2014;"""congobrazz""";EAPC;0
484;2014;"""congobrazz""";EIP;0
484;2014;"""congobrazz""";EU;0
484;2014;"""congobrazz""";GCC;0
484;2014;"""congobrazz""";IADefB;0
484;2014;"""congobrazz""";ICivDO;1
484;2014;"""congobrazz""";LATIN;0
484;2014;"""congobrazz""";LOAS;0
484;2014;"""congobrazz""";MFO;0
484;2014;"""congobrazz""";NATO;0
484;2014;"""congobrazz""";NCM;0
484;2014;"""congobrazz""";NordC;0
484;2014;"""congobrazz""";OAS;0
484;2014;"""congobrazz""";OECS;0
484;2014;"""congobrazz""";OIC;0
484;2014;"""congobrazz""";OSCE;0
484;2014;"""congobrazz""";PAP;1
484;2014;"""congobrazz""";PIF;0
484;2014;"""congobrazz""";RECSA;1
484;2014;"""congobrazz""";SAARC;0
484;2014;"""congobrazz""";SACU;0
484;2014;"""congobrazz""";SIECA;0
484;2014;"""congobrazz""";SPC;0
490;2014;"""zaire""";ACS;0
490;2014;"""zaire""";AMU;0
490;2014;"""zaire""";ANZUS;0
490;2014;"""zaire""";ASEAN;0
490;2014;"""zaire""";ASECNA;-9
490;2014;"""zaire""";ASEF;0
490;2014;"""zaire""";AU;1
490;2014;"""zaire""";BENELUX;0
490;2014;"""zaire""";CARICOM;0
490;2014;"""zaire""";CBSS;0
490;2014;"""zaire""";COE;0
490;2014;"""zaire""";CSTO;0
490;2014;"""zaire""";EAC;0
490;2014;"""zaire""";EAPC;0
490;2014;"""zaire""";EIP;0
490;2014;"""zaire""";EU;0
490;2014;"""zaire""";GCC;0
490;2014;"""zaire""";IADefB;0
490;2014;"""zaire""";ICivDO;1
490;2014;"""zaire""";LATIN;0
490;2014;"""zaire""";LOAS;0
490;2014;"""zaire""";MFO;0
490;2014;"""zaire""";NATO;0
490;2014;"""zaire""";NCM;0
490;2014;"""zaire""";NordC;0
490;2014;"""zaire""";OAS;0
490;2014;"""zaire""";OECS;0
490;2014;"""zaire""";OIC;0
490;2014;"""zaire""";OSCE;0
490;2014;"""zaire""";PAP;0
490;2014;"""zaire""";PIF;0
490;2014;"""zaire""";RECSA;1
490;2014;"""zaire""";SAARC;0
490;2014;"""zaire""";SACU;0
490;2014;"""zaire""";SIECA;0
490;2014;"""zaire""";SPC;0
500;2014;"""uganda""";ACS;0
500;2014;"""uganda""";AMU;0
500;2014;"""uganda""";ANZUS;0
500;2014;"""uganda""";ASEAN;0
500;2014;"""uganda""";ASECNA;-9
500;2014;"""uganda""";ASEF;0
500;2014;"""uganda""";AU;1
500;2014;"""uganda""";BENELUX;0
500;2014;"""uganda""";CARICOM;0
500;2014;"""uganda""";CBSS;0
500;2014;"""uganda""";COE;0
500;2014;"""uganda""";CSTO;0
500;2014;"""uganda""";EAC;1
500;2014;"""uganda""";EAPC;0
500;2014;"""uganda""";EIP;0
500;2014;"""uganda""";EU;0
500;2014;"""uganda""";GCC;0
500;2014;"""uganda""";IADefB;0
500;2014;"""uganda""";ICivDO;0
500;2014;"""uganda""";LATIN;0
500;2014;"""uganda""";LOAS;0
500;2014;"""uganda""";MFO;0
500;2014;"""uganda""";NATO;0
500;2014;"""uganda""";NCM;0
500;2014;"""uganda""";NordC;0
500;2014;"""uganda""";OAS;0
500;2014;"""uganda""";OECS;0
500;2014;"""uganda""";OIC;1
500;2014;"""uganda""";OSCE;0
500;2014;"""uganda""";PAP;1
500;2014;"""uganda""";PIF;0
500;2014;"""uganda""";RECSA;1
500;2014;"""uganda""";SAARC;0
500;2014;"""uganda""";SACU;0
500;2014;"""uganda""";SIECA;0
500;2014;"""uganda""";SPC;0
501;2014;"""kenya""";ACS;0
501;2014;"""kenya""";AMU;0
501;2014;"""kenya""";ANZUS;0
501;2014;"""kenya""";ASEAN;0
501;2014;"""kenya""";ASECNA;-9
501;2014;"""kenya""";ASEF;0
501;2014;"""kenya""";AU;1
501;2014;"""kenya""";BENELUX;0
501;2014;"""kenya""";CARICOM;0
501;2014;"""kenya""";CBSS;0
501;2014;"""kenya""";COE;0
501;2014;"""kenya""";CSTO;0
501;2014;"""kenya""";EAC;1
501;2014;"""kenya""";EAPC;0
501;2014;"""kenya""";EIP;0
501;2014;"""kenya""";EU;0
501;2014;"""kenya""";GCC;0
501;2014;"""kenya""";IADefB;0
501;2014;"""kenya""";ICivDO;0
501;2014;"""kenya""";LATIN;0
501;2014;"""kenya""";LOAS;0
501;2014;"""kenya""";MFO;0
501;2014;"""kenya""";NATO;0
501;2014;"""kenya""";NCM;0
501;2014;"""kenya""";NordC;0
501;2014;"""kenya""";OAS;0
501;2014;"""kenya""";OECS;0
501;2014;"""kenya""";OIC;0
501;2014;"""kenya""";OSCE;0
501;2014;"""kenya""";PAP;1
501;2014;"""kenya""";PIF;0
501;2014;"""kenya""";RECSA;1
501;2014;"""kenya""";SAARC;0
501;2014;"""kenya""";SACU;0
501;2014;"""kenya""";SIECA;0
501;2014;"""kenya""";SPC;0
510;2014;"""tanzania""";ACS;0
510;2014;"""tanzania""";AMU;0
510;2014;"""tanzania""";ANZUS;0
510;2014;"""tanzania""";ASEAN;0
510;2014;"""tanzania""";ASECNA;-9
510;2014;"""tanzania""";ASEF;0
510;2014;"""tanzania""";AU;1
510;2014;"""tanzania""";BENELUX;0
510;2014;"""tanzania""";CARICOM;0
510;2014;"""tanzania""";CBSS;0
510;2014;"""tanzania""";COE;0
510;2014;"""tanzania""";CSTO;0
510;2014;"""tanzania""";EAC;1
510;2014;"""tanzania""";EAPC;0
510;2014;"""tanzania""";EIP;0
510;2014;"""tanzania""";EU;0
510;2014;"""tanzania""";GCC;0
510;2014;"""tanzania""";IADefB;0
510;2014;"""tanzania""";ICivDO;0
510;2014;"""tanzania""";LATIN;0
510;2014;"""tanzania""";LOAS;0
510;2014;"""tanzania""";MFO;0
510;2014;"""tanzania""";NATO;0
510;2014;"""tanzania""";NCM;0
510;2014;"""tanzania""";NordC;0
510;2014;"""tanzania""";OAS;0
510;2014;"""tanzania""";OECS;0
510;2014;"""tanzania""";OIC;0
510;2014;"""tanzania""";OSCE;0
510;2014;"""tanzania""";PAP;1
510;2014;"""tanzania""";PIF;0
510;2014;"""tanzania""";RECSA;1
510;2014;"""tanzania""";SAARC;0
510;2014;"""tanzania""";SACU;0
510;2014;"""tanzania""";SIECA;0
510;2014;"""tanzania""";SPC;0
516;2014;"""burundi""";ACS;0
516;2014;"""burundi""";AMU;0
516;2014;"""burundi""";ANZUS;0
516;2014;"""burundi""";ASEAN;0
516;2014;"""burundi""";ASECNA;-9
516;2014;"""burundi""";ASEF;0
516;2014;"""burundi""";AU;1
516;2014;"""burundi""";BENELUX;0
516;2014;"""burundi""";CARICOM;0
516;2014;"""burundi""";CBSS;0
516;2014;"""burundi""";COE;0
516;2014;"""burundi""";CSTO;0
516;2014;"""burundi""";EAC;1
516;2014;"""burundi""";EAPC;0
516;2014;"""burundi""";EIP;0
516;2014;"""burundi""";EU;0
516;2014;"""burundi""";GCC;0
516;2014;"""burundi""";IADefB;0
516;2014;"""burundi""";ICivDO;1
516;2014;"""burundi""";LATIN;0
516;2014;"""burundi""";LOAS;0
516;2014;"""burundi""";MFO;0
516;2014;"""burundi""";NATO;0
516;2014;"""burundi""";NCM;0
516;2014;"""burundi""";NordC;0
516;2014;"""burundi""";OAS;0
516;2014;"""burundi""";OECS;0
516;2014;"""burundi""";OIC;0
516;2014;"""burundi""";OSCE;0
516;2014;"""burundi""";PAP;1
516;2014;"""burundi""";PIF;0
516;2014;"""burundi""";RECSA;1
516;2014;"""burundi""";SAARC;0
516;2014;"""burundi""";SACU;0
516;2014;"""burundi""";SIECA;0
516;2014;"""burundi""";SPC;0
517;2014;"""rwanda""";ACS;0
517;2014;"""rwanda""";AMU;0
517;2014;"""rwanda""";ANZUS;0
517;2014;"""rwanda""";ASEAN;0
517;2014;"""rwanda""";ASECNA;-9
517;2014;"""rwanda""";ASEF;0
517;2014;"""rwanda""";AU;1
517;2014;"""rwanda""";BENELUX;0
517;2014;"""rwanda""";CARICOM;0
517;2014;"""rwanda""";CBSS;0
517;2014;"""rwanda""";COE;0
517;2014;"""rwanda""";CSTO;0
517;2014;"""rwanda""";EAC;1
517;2014;"""rwanda""";EAPC;0
517;2014;"""rwanda""";EIP;0
517;2014;"""rwanda""";EU;0
517;2014;"""rwanda""";GCC;0
517;2014;"""rwanda""";IADefB;0
517;2014;"""rwanda""";ICivDO;0
517;2014;"""rwanda""";LATIN;0
517;2014;"""rwanda""";LOAS;0
517;2014;"""rwanda""";MFO;0
517;2014;"""rwanda""";NATO;0
517;2014;"""rwanda""";NCM;0
517;2014;"""rwanda""";NordC;0
517;2014;"""rwanda""";OAS;0
517;2014;"""rwanda""";OECS;0
517;2014;"""rwanda""";OIC;0
517;2014;"""rwanda""";OSCE;0
517;2014;"""rwanda""";PAP;1
517;2014;"""rwanda""";PIF;0
517;2014;"""rwanda""";RECSA;1
517;2014;"""rwanda""";SAARC;0
517;2014;"""rwanda""";SACU;0
517;2014;"""rwanda""";SIECA;0
517;2014;"""rwanda""";SPC;0
520;2014;"""somalia""";ACS;0
520;2014;"""somalia""";AMU;0
520;2014;"""somalia""";ANZUS;0
520;2014;"""somalia""";ASEAN;0
520;2014;"""somalia""";ASECNA;-9
520;2014;"""somalia""";ASEF;0
520;2014;"""somalia""";AU;1
520;2014;"""somalia""";BENELUX;0
520;2014;"""somalia""";CARICOM;0
520;2014;"""somalia""";CBSS;0
520;2014;"""somalia""";COE;0
520;2014;"""somalia""";CSTO;0
520;2014;"""somalia""";EAC;0
520;2014;"""somalia""";EAPC;0
520;2014;"""somalia""";EIP;0
520;2014;"""somalia""";EU;0
520;2014;"""somalia""";GCC;0
520;2014;"""somalia""";IADefB;0
520;2014;"""somalia""";ICivDO;0
520;2014;"""somalia""";LATIN;0
520;2014;"""somalia""";LOAS;1
520;2014;"""somalia""";MFO;0
520;2014;"""somalia""";NATO;0
520;2014;"""somalia""";NCM;0
520;2014;"""somalia""";NordC;0
520;2014;"""somalia""";OAS;0
520;2014;"""somalia""";OECS;0
520;2014;"""somalia""";OIC;1
520;2014;"""somalia""";OSCE;0
520;2014;"""somalia""";PAP;1
520;2014;"""somalia""";PIF;0
520;2014;"""somalia""";RECSA;1
520;2014;"""somalia""";SAARC;0
520;2014;"""somalia""";SACU;0
520;2014;"""somalia""";SIECA;0
520;2014;"""somalia""";SPC;0
522;2014;"""djibouti""";ACS;0
522;2014;"""djibouti""";AMU;0
522;2014;"""djibouti""";ANZUS;0
522;2014;"""djibouti""";ASEAN;0
522;2014;"""djibouti""";ASECNA;-9
522;2014;"""djibouti""";ASEF;0
522;2014;"""djibouti""";AU;1
522;2014;"""djibouti""";BENELUX;0
522;2014;"""djibouti""";CARICOM;0
522;2014;"""djibouti""";CBSS;0
522;2014;"""djibouti""";COE;0
522;2014;"""djibouti""";CSTO;0
522;2014;"""djibouti""";EAC;0
522;2014;"""djibouti""";EAPC;0
522;2014;"""djibouti""";EIP;0
522;2014;"""djibouti""";EU;0
522;2014;"""djibouti""";GCC;0
522;2014;"""djibouti""";IADefB;0
522;2014;"""djibouti""";ICivDO;0
522;2014;"""djibouti""";LATIN;0
522;2014;"""djibouti""";LOAS;1
522;2014;"""djibouti""";MFO;0
522;2014;"""djibouti""";NATO;0
522;2014;"""djibouti""";NCM;0
522;2014;"""djibouti""";NordC;0
522;2014;"""djibouti""";OAS;0
522;2014;"""djibouti""";OECS;0
522;2014;"""djibouti""";OIC;1
522;2014;"""djibouti""";OSCE;0
522;2014;"""djibouti""";PAP;1
522;2014;"""djibouti""";PIF;0
522;2014;"""djibouti""";RECSA;1
522;2014;"""djibouti""";SAARC;0
522;2014;"""djibouti""";SACU;0
522;2014;"""djibouti""";SIECA;0
522;2014;"""djibouti""";SPC;0
530;2014;"""ethiopia""";ACS;0
530;2014;"""ethiopia""";AMU;0
530;2014;"""ethiopia""";ANZUS;0
530;2014;"""ethiopia""";ASEAN;0
530;2014;"""ethiopia""";ASECNA;-9
530;2014;"""ethiopia""";ASEF;0
530;2014;"""ethiopia""";AU;1
530;2014;"""ethiopia""";BENELUX;0
530;2014;"""ethiopia""";CARICOM;0
530;2014;"""ethiopia""";CBSS;0
530;2014;"""ethiopia""";COE;0
530;2014;"""ethiopia""";CSTO;0
530;2014;"""ethiopia""";EAC;0
530;2014;"""ethiopia""";EAPC;0
530;2014;"""ethiopia""";EIP;0
530;2014;"""ethiopia""";EU;0
530;2014;"""ethiopia""";GCC;0
530;2014;"""ethiopia""";IADefB;0
530;2014;"""ethiopia""";ICivDO;0
530;2014;"""ethiopia""";LATIN;0
530;2014;"""ethiopia""";LOAS;0
530;2014;"""ethiopia""";MFO;0
530;2014;"""ethiopia""";NATO;0
530;2014;"""ethiopia""";NCM;0
530;2014;"""ethiopia""";NordC;0
530;2014;"""ethiopia""";OAS;0
530;2014;"""ethiopia""";OECS;0
530;2014;"""ethiopia""";OIC;0
530;2014;"""ethiopia""";OSCE;0
530;2014;"""ethiopia""";PAP;1
530;2014;"""ethiopia""";PIF;0
530;2014;"""ethiopia""";RECSA;1
530;2014;"""ethiopia""";SAARC;0
530;2014;"""ethiopia""";SACU;0
530;2014;"""ethiopia""";SIECA;0
530;2014;"""ethiopia""";SPC;0
531;2014;"""eritrea""";ACS;0
531;2014;"""eritrea""";AMU;0
531;2014;"""eritrea""";ANZUS;0
531;2014;"""eritrea""";ASEAN;0
531;2014;"""eritrea""";ASECNA;-9
531;2014;"""eritrea""";ASEF;0
531;2014;"""eritrea""";AU;1
531;2014;"""eritrea""";BENELUX;0
531;2014;"""eritrea""";CARICOM;0
531;2014;"""eritrea""";CBSS;0
531;2014;"""eritrea""";COE;0
531;2014;"""eritrea""";CSTO;0
531;2014;"""eritrea""";EAC;0
531;2014;"""eritrea""";EAPC;0
531;2014;"""eritrea""";EIP;0
531;2014;"""eritrea""";EU;0
531;2014;"""eritrea""";GCC;0
531;2014;"""eritrea""";IADefB;0
531;2014;"""eritrea""";ICivDO;0
531;2014;"""eritrea""";LATIN;0
531;2014;"""eritrea""";LOAS;0
531;2014;"""eritrea""";MFO;0
531;2014;"""eritrea""";NATO;0
531;2014;"""eritrea""";NCM;0
531;2014;"""eritrea""";NordC;0
531;2014;"""eritrea""";OAS;0
531;2014;"""eritrea""";OECS;0
531;2014;"""eritrea""";OIC;0
531;2014;"""eritrea""";OSCE;0
531;2014;"""eritrea""";PAP;0
531;2014;"""eritrea""";PIF;0
531;2014;"""eritrea""";RECSA;1
531;2014;"""eritrea""";SAARC;0
531;2014;"""eritrea""";SACU;0
531;2014;"""eritrea""";SIECA;0
531;2014;"""eritrea""";SPC;0
540;2014;"""angola""";ACS;0
540;2014;"""angola""";AMU;0
540;2014;"""angola""";ANZUS;0
540;2014;"""angola""";ASEAN;0
540;2014;"""angola""";ASECNA;-9
540;2014;"""angola""";ASEF;0
540;2014;"""angola""";AU;1
540;2014;"""angola""";BENELUX;0
540;2014;"""angola""";CARICOM;0
540;2014;"""angola""";CBSS;0
540;2014;"""angola""";COE;0
540;2014;"""angola""";CSTO;0
540;2014;"""angola""";EAC;0
540;2014;"""angola""";EAPC;0
540;2014;"""angola""";EIP;0
540;2014;"""angola""";EU;0
540;2014;"""angola""";GCC;0
540;2014;"""angola""";IADefB;0
540;2014;"""angola""";ICivDO;0
540;2014;"""angola""";LATIN;1
540;2014;"""angola""";LOAS;0
540;2014;"""angola""";MFO;0
540;2014;"""angola""";NATO;0
540;2014;"""angola""";NCM;0
540;2014;"""angola""";NordC;0
540;2014;"""angola""";OAS;0
540;2014;"""angola""";OECS;0
540;2014;"""angola""";OIC;0
540;2014;"""angola""";OSCE;0
540;2014;"""angola""";PAP;1
540;2014;"""angola""";PIF;0
540;2014;"""angola""";RECSA;0
540;2014;"""angola""";SAARC;0
540;2014;"""angola""";SACU;0
540;2014;"""angola""";SIECA;0
540;2014;"""angola""";SPC;0
541;2014;"""mozambique""";ACS;0
541;2014;"""mozambique""";AMU;0
541;2014;"""mozambique""";ANZUS;0
541;2014;"""mozambique""";ASEAN;0
541;2014;"""mozambique""";ASECNA;-9
541;2014;"""mozambique""";ASEF;0
541;2014;"""mozambique""";AU;1
541;2014;"""mozambique""";BENELUX;0
541;2014;"""mozambique""";CARICOM;0
541;2014;"""mozambique""";CBSS;0
541;2014;"""mozambique""";COE;0
541;2014;"""mozambique""";CSTO;0
541;2014;"""mozambique""";EAC;0
541;2014;"""mozambique""";EAPC;0
541;2014;"""mozambique""";EIP;0
541;2014;"""mozambique""";EU;0
541;2014;"""mozambique""";GCC;0
541;2014;"""mozambique""";IADefB;0
541;2014;"""mozambique""";ICivDO;0
541;2014;"""mozambique""";LATIN;1
541;2014;"""mozambique""";LOAS;0
541;2014;"""mozambique""";MFO;0
541;2014;"""mozambique""";NATO;0
541;2014;"""mozambique""";NCM;0
541;2014;"""mozambique""";NordC;0
541;2014;"""mozambique""";OAS;0
541;2014;"""mozambique""";OECS;0
541;2014;"""mozambique""";OIC;1
541;2014;"""mozambique""";OSCE;0
541;2014;"""mozambique""";PAP;1
541;2014;"""mozambique""";PIF;0
541;2014;"""mozambique""";RECSA;0
541;2014;"""mozambique""";SAARC;0
541;2014;"""mozambique""";SACU;0
541;2014;"""mozambique""";SIECA;0
541;2014;"""mozambique""";SPC;0
551;2014;"""zambia""";ACS;0
551;2014;"""zambia""";AMU;0
551;2014;"""zambia""";ANZUS;0
551;2014;"""zambia""";ASEAN;0
551;2014;"""zambia""";ASECNA;-9
551;2014;"""zambia""";ASEF;0
551;2014;"""zambia""";AU;1
551;2014;"""zambia""";BENELUX;0
551;2014;"""zambia""";CARICOM;0
551;2014;"""zambia""";CBSS;0
551;2014;"""zambia""";COE;0
551;2014;"""zambia""";CSTO;0
551;2014;"""zambia""";EAC;1
551;2014;"""zambia""";EAPC;0
551;2014;"""zambia""";EIP;0
551;2014;"""zambia""";EU;0
551;2014;"""zambia""";GCC;0
551;2014;"""zambia""";IADefB;0
551;2014;"""zambia""";ICivDO;0
551;2014;"""zambia""";LATIN;0
551;2014;"""zambia""";LOAS;0
551;2014;"""zambia""";MFO;0
551;2014;"""zambia""";NATO;0
551;2014;"""zambia""";NCM;0
551;2014;"""zambia""";NordC;0
551;2014;"""zambia""";OAS;0
551;2014;"""zambia""";OECS;0
551;2014;"""zambia""";OIC;0
551;2014;"""zambia""";OSCE;0
551;2014;"""zambia""";PAP;1
551;2014;"""zambia""";PIF;0
551;2014;"""zambia""";RECSA;0
551;2014;"""zambia""";SAARC;0
551;2014;"""zambia""";SACU;0
551;2014;"""zambia""";SIECA;0
551;2014;"""zambia""";SPC;0
552;2014;"""zimbabwe""";ACS;0
552;2014;"""zimbabwe""";AMU;0
552;2014;"""zimbabwe""";ANZUS;0
552;2014;"""zimbabwe""";ASEAN;0
552;2014;"""zimbabwe""";ASECNA;-9
552;2014;"""zimbabwe""";ASEF;0
552;2014;"""zimbabwe""";AU;1
552;2014;"""zimbabwe""";BENELUX;0
552;2014;"""zimbabwe""";CARICOM;0
552;2014;"""zimbabwe""";CBSS;0
552;2014;"""zimbabwe""";COE;0
552;2014;"""zimbabwe""";CSTO;0
552;2014;"""zimbabwe""";EAC;1
552;2014;"""zimbabwe""";EAPC;0
552;2014;"""zimbabwe""";EIP;0
552;2014;"""zimbabwe""";EU;0
552;2014;"""zimbabwe""";GCC;0
552;2014;"""zimbabwe""";IADefB;0
552;2014;"""zimbabwe""";ICivDO;1
552;2014;"""zimbabwe""";LATIN;0
552;2014;"""zimbabwe""";LOAS;0
552;2014;"""zimbabwe""";MFO;0
